Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/24/2025,,Regular Season,Bodega Cats,0|0|0|0|0|105,Win,,,,,,,,,,,,,,
,,,,,,goldenboy YP,42,0,7,4,0,1,3,16,100.0,16,10,10,100.0
,,,,,,GK1LLER77,33,1,6,1,0,0,2,11,84.6,13,10,12,83.3
,,,,,,TaeCP,14,13,7,0,2,1,2,6,85.7,7,2,3,66.7
,,,,,,lvlr Syn,12,10,2,0,1,0,2,5,71.4,7,2,3,66.7
,,,,,,o_ihoop5_o,4,2,6,1,1,4,4,2,50.0,4,0,1,0.0
,,,InVigor Alliance,0|0|0|0|0|62,Loss,,,,,,,,,,,,,,,
,,,,,,lakiwi,23,0,5,2,0,0,4,8,40.0,20,6,17,35.3
,,,,,,KPMR,22,0,2,5,0,1,2,8,50.0,16,4,8,50.0
,,,,,,JokerADB,10,6,3,1,0,0,0,5,62.5,8,0,0,0
,,,,,,bronx_duffle,7,0,2,2,0,2,1,3,50.0,6,1,3,33.3
,,,,,,iA-MOTH,0,1,3,1,0,0,0,0,0.0,4,0,4,0.0
